115,"2017-08-21 16:55:00+00:00",<129136179.213876,-78888423.8355885,2680.09185001254>,<0,0,0>,<128821860.74272,-78689711.2262104,4901.44870842621>
116,"2017-08-21 16:56:00+00:00",<129137082.309489,-78886904.6098915,2679.9537107572>,<0,0,0>,<128822727.897233,-78688244.2313327,4907.17344950512>
117,"2017-08-21 16:57:00+00:00",<129137985.387191,-78885385.37325,2679.81557189673>,<0,0,0>,<128823595.042625,-78686777.231069,4912.89812775329>
118,"2017-08-21 16:58:00+00:00",<129138888.446979,-78883866.1256642,2679.67743344605>,<0,0,0>,<128824462.178896,-78685310.2254178,4918.62274301425>
119,"2017-08-21 16:59:00+00:00",<129139791.488856,-78882346.8671342,2679.53929537907>,<0,0,0>,<128825329.306047,-78683843.2143779,4924.34729511291>
120,"2017-08-21 17:00:00+00:00",<129140694.512819,-78880827.5976604,2679.40115771443>,<0,0,0>,<128826196.42408,-78682376.1979477,4930.07178388536>
121,"2017-08-21 17:01:00+00:00",<129141597.51887,-78879308.317243,2679.26302045956>,<0,0,0>,<128827063.532994,-78680909.176126,4935.79620917887>
122,"2017-08-21 17:02:00+00:00",<129142500.507008,-78877789.025882,2679.12488360331>,<0,0,0>,<128827930.632791,-78679442.1489114,4941.52057082951>
123,"2017-08-21 17:03:00+00:00",<129143403.477232,-78876269.7235779,2678.9867471531>,<0,0,0>,<128828797.723471,-78677975.1163026,4947.24486866593>
124,"2017-08-21 17:04:00+00:00",<129144306.429544,-78874750.4103308,2678.84861110523>,<0,0,0>,<128829664.805034,-78676508.078298,4952.96910253167>
125,"2017-08-21 17:05:00+00:00",<129145209.363942,-78873231.086141,2678.7104754746>,<0,0,0>,<128830531.877483,-78675041.0348964,4958.69327225536>
126,"2017-08-21 17:06:00+00:00",<129146112.280426,-78871711.7510086,2678.57234025747>,<0,0,0>,<128831398.940816,-78673573.9860965,4964.41737767681>
127,"2017-08-21 17:07:00+00:00",<129147015.178997,-78870192.4049339,2678.43420544639>,<0,0,0>,<128832265.995035,-78672106.9318967,4970.1414186433>
128,"2017-08-21 17:08:00+00:00",<129147918.059654,-78868673.0479171,2678.29607105628>,<0,0,0>,<128833133.04014,-78670639.8722958,4975.86539497599>
129,"2017-08-21 17:09:00+00:00",<129148820.922396,-78867153.6799584,2678.15793709084>,<0,0,0>,<128834000.076134,-78669172.8072924,4981.58930654451>
130,"2017-08-21 17:10:00+00:00",<129149723.767225,-78865634.3010581,2678.01980353892>,<0,0,0>,<128834867.103014,-78667705.7368851,4987.31315314397>
131,"2017-08-21 17:11:00+00:00",<129150626.59414,-78864114.9112164,2677.88167041168>,<0,0,0>,<128835734.120784,-78666238.6610726,4993.03693463281>
132,"2017-08-21 17:12:00+00:00",<129151529.40314,-78862595.5104336,2677.74353771284>,<0,0,0>,<128836601.129443,-78664771.5798533,4998.76065084711>
133,"2017-08-21 17:13:00+00:00",<129152432.194225,-78861076.0987097,2677.60540542752>,<0,0,0>,<128837468.128992,-78663304.4932261,5004.48430161178>
134,"2017-08-21 17:14:00+00:00",<129153334.967396,-78859556.6760451,2677.46727357805>,<0,0,0>,<128838335.119431,-78661837.4011895,5010.20788677782>
135,"2017-08-21 17:15:00+00:00",<129154237.722652,-78858037.24244,2677.32914216444>,<0,0,0>,<128839202.100762,-78660370.3037421,5015.93140617758>
136,"2017-08-21 17:16:00+00:00",<129155140.459993,-78856517.7978946,2677.19101116806>,<0,0,0>,<128840069.072986,-78658903.2008826,5021.65485964715>
137,"2017-08-21 17:17:00+00:00",<129156043.179419,-78854998.3424092,2677.05288062245>,<0,0,0>,<128840936.036101,-78657436.0926096,5027.37824702263>
138,"2017-08-21 17:18:00+00:00",<129156945.88093,-78853478.8759838,2676.91475050524>,<0,0,0>,<128841802.990111,-78655968.9789218,5033.10156814754>
139,"2017-08-21 17:19:00+00:00",<129157848.564525,-78851959.3986189,2676.77662083134>,<0,0,0>,<128842669.935014,-78654501.8598176,5038.82482285425>
140,"2017-08-21 17:20:00+00:00",<129158751.230205,-78850439.9103146,2676.63849159703>,<0,0,0>,<128843536.870813,-78653034.7352959,5044.5480109863>
141,"2017-08-21 17:21:00+00:00",<129159653.877969,-78848920.4110711,2676.50036279857>,<0,0,0>,<128844403.797507,-78651567.6053551,5050.27113236114>
142,"2017-08-21 17:22:00+00:00",<129160556.507818,-78847400.9008887,2676.36223444343>,<0,0,0>,<128845270.715097,-78650100.469994,5055.9941868335>
143,"2017-08-21 17:23:00+00:00",<129161459.11975,-78845881.3797675,2676.22410654277>,<0,0,0>,<128846137.623584,-78648633.3292111,5061.71717424318>
144,"2017-08-21 17:24:00+00:00",<129162361.713766,-78844361.8477079,2676.08597908914>,<0,0,0>,<128847004.522969,-78647166.1830051,5067.44009442255>
145,"2017-08-21 17:25:00+00:00",<129163264.289866,-78842842.3047099,2675.94785208255>,<0,0,0>,<128847871.413252,-78645699.0313746,5073.16294719279>
146,"2017-08-21 17:26:00+00:00",<129164166.84805,-78841322.7507739,2675.80972553417>,<0,0,0>,<128848738.294434,-78644231.8743183,5078.88573240861>
147,"2017-08-21 17:27:00+00:00",<129165069.388317,-78839803.1859001,2675.6715994291>,<0,0,0>,<128849605.166515,-78642764.7118347,5084.60844989866>
148,"2017-08-21 17:28:00+00:00",<129165971.910667,-78838283.6100887,2675.53347378969>,<0,0,0>,<128850472.029497,-78641297.5439224,5090.33109951764>
149,"2017-08-21 17:29:00+00:00",<129166874.415101,-78836764.0233399,2675.39534861222>,<0,0,0>,<128851338.88338,-78639830.3705802,5096.05368109047>
150,"2017-08-21 17:30:00+00:00",<129167776.901617,-78835244.425654,2675.25722389668>,<0,0,0>,<128852205.728165,-78638363.1918066,5101.77619444579>
151,"2017-08-21 17:31:00+00:00",<129168679.370217,-78833724.8170311,2675.11909963191>,<0,0,0>,<128853072.563852,-78636896.0076003,5107.4986394234>
152,"2017-08-21 17:32:00+00:00",<129169581.820899,-78832205.1974716,2674.98097583279>,<0,0,0>,<128853939.390443,-78635428.8179598,5113.22101587057>
153,"2017-08-21 17:33:00+00:00",<129170484.253664,-78830685.5669755,2674.84285250306>,<0,0,0>,<128854806.207937,-78633961.6228838,5118.94332361966>
154,"2017-08-21 17:34:00+00:00",<129171386.668511,-78829165.9255432,2674.70472964272>,<0,0,0>,<128855673.016335,-78632494.422371,5124.66556251049>
155,"2017-08-21 17:35:00+00:00",<129172289.065441,-78827646.2731749,2674.56660725549>,<0,0,0>,<128856539.815639,-78631027.2164199,5130.38773237541>
156,"2017-08-21 17:36:00+00:00",<129173191.444453,-78826126.6098708,2674.42848533392>,<0,0,0>,<128857406.605849,-78629560.0050292,5136.10983304679>
157,"2017-08-21 17:37:00+00:00",<129174093.805547,-78824606.935631,2674.29036388919>,<0,0,0>,<128858273.386965,-78628092.7881975,5141.83186437562>
158,"2017-08-21 17:38:00+00:00",<129174996.148723,-78823087.250456,2674.15224293247>,<0,0,0>,<128859140.158988,-78626625.5659235,5147.55382619798>
159,"2017-08-21 17:39:00+00:00",<129175898.47398,-78821567.5543457,2674.01412244141>,<0,0,0>,<128860006.921919,-78625158.3382057,5153.27571833506>
160,"2017-08-21 17:40:00+00:00",<129176800.781319,-78820047.8473006,2673.87600243464>,<0,0,0>,<128860873.675759,-78623691.1050427,5158.9975406304>
161,"2017-08-21 17:41:00+00:00",<129177703.07074,-78818528.1293208,2673.73788291588>,<0,0,0>,<128861740.420508,-78622223.8664333,5164.71929293498>
162,"2017-08-21 17:42:00+00:00",<129178605.342242,-78817008.4004065,2673.59976387769>,<0,0,0>,<128862607.156166,-78620756.622376,5170.44097507745>
163,"2017-08-21 17:43:00+00:00",<129179507.595825,-78815488.660558,2673.46164532378>,<0,0,0>,<128863473.882736,-78619289.3728694,5176.16258689389>
164,"2017-08-21 17:44:00+00:00",<129180409.83149,-78813968.9097755,2673.32352725416>,<0,0,0>,<128864340.600217,-78617822.1179122,5181.88412821293>
