            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457987.248611111, A.D. 2017-Aug-21 17:58:00.0000,  1.288764736910151E+08, -7.859727997542413E+07,  5.261978214330971E+03,  1.444309618273478E+01,  2.445556910043893E+01,  9.534168272549515E-02,  5.035235690910769E+02,  1.509525684387468E+08, -4.025463447036972E-01,
2457987.249305556, A.D. 2017-Aug-21 17:59:00.0000,  1.288773402722469E+08, -7.859581263854222E+07,  5.267698678806424E+03,  1.444294487973001E+01,  2.445566030008462E+01,  9.534046589496015E-02,  5.035234885404738E+02,  1.509525442902835E+08, -4.024024315705338E-01,
2457987.250000000, A.D. 2017-Aug-21 18:00:00.0000,  1.288782068444009E+08, -7.859434529618767E+07,  5.273419070191681E+03,  1.444279358799766E+01,  2.445575152270059E+01,  9.533924635482549E-02,  5.035234080186732E+02,  1.509525201504550E+08, -4.022585206502420E-01,
2457987.250694444, A.D. 2017-Aug-21 18:01:00.0000,  1.288790734074777E+08, -7.859287794835904E+07,  5.279139388311654E+03,  1.444264230753252E+01,  2.445584276828860E+01,  9.533802410524217E-02,  5.035233275256744E+02,  1.509524960192610E+08, -4.021146119470264E-01,
2457987.251388889, A.D. 2017-Aug-21 18:02:00.0000,  1.288799399614780E+08, -7.859141059505501E+07,  5.284859633028507E+03,  1.444249103832940E+01,  2.445593403685046E+01,  9.533679914636473E-02,  5.035232470614770E+02,  1.509524718967015E+08, -4.019707054650970E-01,
2457987.252083333, A.D. 2017-Aug-21 18:03:00.0000,  1.288808065064025E+08, -7.858994323627417E+07,  5.290579804163426E+03,  1.444233978038310E+01,  2.445602532838796E+01,  9.533557147833349E-02,  5.035231666260806E+02,  1.509524477827763E+08, -4.018268012086533E-01,
2457987.252777778, A.D. 2017-Aug-21 18:04:00.0000,  1.288816730422519E+08, -7.858847587201515E+07,  5.296299901552498E+03,  1.444218853368843E+01,  2.445611664290286E+01,  9.533434110130123E-02,  5.035230862194849E+02,  1.509524236774853E+08, -4.016828991818977E-01,
2457987.253472222, A.D. 2017-Aug-21 18:05:00.0000,  1.288825395690268E+08, -7.858700850227657E+07,  5.302019925042987E+03,  1.444203729824018E+01,  2.445620798039694E+01,  9.533310801542783E-02,  5.035230058416892E+02,  1.509523995808283E+08, -4.015389993890298E-01,
2457987.254166667, A.D. 2017-Aug-21 18:06:00.0000,  1.288834060867279E+08, -7.858554112705705E+07,  5.307739874459803E+03,  1.444188607403317E+01,  2.445629934087200E+01,  9.533187222085715E-02,  5.035229254926930E+02,  1.509523754928053E+08, -4.013951018342584E-01,
2457987.254861111, A.D. 2017-Aug-21 18:07:00.0000,  1.288842725953559E+08, -7.858407374635519E+07,  5.313459749642760E+03,  1.444173486106219E+01,  2.445639072432982E+01,  9.533063371773487E-02,  5.035228451724962E+02,  1.509523514134161E+08, -4.012512065217794E-01,
2457987.255555556, A.D. 2017-Aug-21 18:08:00.0000,  1.288851390949114E+08, -7.858260636016965E+07,  5.319179550442845E+03,  1.444158365932205E+01,  2.445648213077216E+01,  9.532939250621553E-02,  5.035227648810981E+02,  1.509523273426605E+08, -4.011073134557911E-01,
2457987.256250000, A.D. 2017-Aug-21 18:09:00.0000,  1.288860055853952E+08, -7.858113896849905E+07,  5.324899276696146E+03,  1.444143246880755E+01,  2.445657356020081E+01,  9.532814858645366E-02,  5.035226846184984E+02,  1.509523032805384E+08, -4.009634226405019E-01,
2457987.256944444, A.D. 2017-Aug-21 18:10:00.0000,  1.288868720668079E+08, -7.857967157134196E+07,  5.330618928216398E+03,  1.444128128951349E+01,  2.445666501261754E+01,  9.532690195859317E-02,  5.035226043846964E+02,  1.509522792270497E+08, -4.008195340801052E-01,
2457987.257638889, A.D. 2017-Aug-21 18:11:00.0000,  1.288877385391502E+08, -7.857820416869707E+07,  5.336338504873216E+03,  1.444113012143468E+01,  2.445675648802413E+01,  9.532565262279036E-02,  5.035225241796918E+02,  1.509522551821943E+08, -4.006756477788019E-01,
2457987.258333333, A.D. 2017-Aug-21 18:12:00.0000,  1.288886050024227E+08, -7.857673676056296E+07,  5.342058006487787E+03,  1.444097896456591E+01,  2.445684798642235E+01,  9.532440057919089E-02,  5.035224440034843E+02,  1.509522311459719E+08, -4.005317637407928E-01,
2457987.259027778, A.D. 2017-Aug-21 18:13:00.0000,  1.288894714566262E+08, -7.857526934693824E+07,  5.347777432892472E+03,  1.444082781890199E+01,  2.445693950781396E+01,  9.532314582795465E-02,  5.035223638560732E+02,  1.509522071183825E+08, -4.003878819702759E-01,
2457987.259722222, A.D. 2017-Aug-21 18:14:00.0000,  1.288903379017612E+08, -7.857380192782155E+07,  5.353496783923358E+03,  1.444067668443773E+01,  2.445703105220075E+01,  9.532188836922550E-02,  5.035222837374583E+02,  1.509521830994260E+08, -4.002440024714362E-01,
2457987.260416667, A.D. 2017-Aug-21 18:15:00.0000,  1.288912043378285E+08, -7.857233450321150E+07,  5.359216059438884E+03,  1.444052556116792E+01,  2.445712261958448E+01,  9.532062820315268E-02,  5.035222036476388E+02,  1.509521590891022E+08, -4.001001252484905E-01,
2457987.261111111, A.D. 2017-Aug-21 18:16:00.0000,  1.288920707648288E+08, -7.857086707310675E+07,  5.364935259256512E+03,  1.444037444908737E+01,  2.445721420996691E+01,  9.531936532989249E-02,  5.035221235866146E+02,  1.509521350874110E+08, -3.999562503056271E-01,
2457987.261805556, A.D. 2017-Aug-21 18:17:00.0000,  1.288929371827626E+08, -7.856939963750586E+07,  5.370654383227229E+03,  1.444022334819087E+01,  2.445730582334983E+01,  9.531809974959593E-02,  5.035220435543850E+02,  1.509521110943521E+08, -3.998123776470473E-01,
2457987.262500000, A.D. 2017-Aug-21 18:18:00.0000,  1.288938035916308E+08, -7.856793219640747E+07,  5.376373431172222E+03,  1.444007225847322E+01,  2.445739745973499E+01,  9.531683146241221E-02,  5.035219635509496E+02,  1.509520871099256E+08, -3.996685072769391E-01,
2457987.263194445, A.D. 2017-Aug-21 18:19:00.0000,  1.288946699914339E+08, -7.856646474981022E+07,  5.382092402946204E+03,  1.443992117992924E+01,  2.445748911912415E+01,  9.531556046849410E-02,  5.035218835763080E+02,  1.509520631341312E+08, -3.995246391995053E-01,
2457987.263888889, A.D. 2017-Aug-21 18:20:00.0000,  1.288955363821726E+08, -7.856499729771273E+07,  5.387811298377812E+03,  1.443977011255371E+01,  2.445758080151909E+01,  9.531428676799614E-02,  5.035218036304598E+02,  1.509520391669689E+08, -3.993807734189449E-01,
2457987.264583333, A.D. 2017-Aug-21 18:21:00.0000,  1.288964027638476E+08, -7.856352984011358E+07,  5.393530117303133E+03,  1.443961905634146E+01,  2.445767250692155E+01,  9.531301036106576E-02,  5.035217237134044E+02,  1.509520152084384E+08, -3.992369099394292E-01,
2457987.265277778, A.D. 2017-Aug-21 18:22:00.0000,  1.288972691364596E+08, -7.856206237701145E+07,  5.399248859569430E+03,  1.443946801128726E+01,  2.445776423533330E+01,  9.531173124785397E-02,  5.035216438251412E+02,  1.509519912585396E+08, -3.990930487651845E-01,
2457987.265972222, A.D. 2017-Aug-21 18:23:00.0000,  1.288981355000092E+08, -7.856059490840489E+07,  5.404967524997890E+03,  1.443931697738592E+01,  2.445785598675611E+01,  9.531044942852240E-02,  5.035215639656702E+02,  1.509519673172725E+08, -3.989491899003815E-01,
2457987.266666667, A.D. 2017-Aug-21 18:24:00.0000,  1.288990018544971E+08, -7.855912743429255E+07,  5.410686113439500E+03,  1.443916595463224E+01,  2.445794776119173E+01,  9.530916490321140E-02,  5.035214841349904E+02,  1.509519433846368E+08, -3.988053333492264E-01,
2457987.267361111, A.D. 2017-Aug-21 18:25:00.0000,  1.288998681999240E+08, -7.855765995467308E+07,  5.416404624734074E+03,  1.443901494302103E+01,  2.445803955864192E+01,  9.530787767207727E-02,  5.035214043331017E+02,  1.509519194606324E+08, -3.986614791159133E-01,
2457987.268055555, A.D. 2017-Aug-21 18:26:00.0000,  1.289007345362905E+08, -7.855619246954507E+07,  5.422123058710247E+03,  1.443886394254708E+01,  2.445813137910843E+01,  9.530658773527634E-02,  5.035213245600036E+02,  1.509518955452592E+08, -3.985176272046231E-01,
2457987.268750000, A.D. 2017-Aug-21 18:27:00.0000,  1.289016008635973E+08, -7.855472497890712E+07,  5.427841415207833E+03,  1.443871295320520E+01,  2.445822322259302E+01,  9.530529509295782E-02,  5.035212448156955E+02,  1.509518716385171E+08, -3.983737776195582E-01,
2457987.269444444, A.D. 2017-Aug-21 18:28:00.0000,  1.289024671818451E+08, -7.855325748275791E+07,  5.433559694074094E+03,  1.443856197499017E+01,  2.445831508909745E+01,  9.530399974527448E-02,  5.035211651001770E+02,  1.509518477404059E+08, -3.982299303649115E-01,
2457987.270138889, A.D. 2017-Aug-21 18:29:00.0000,  1.289033334910345E+08, -7.855178998109598E+07,  5.439277895130217E+03,  1.443841100789681E+01,  2.445840697862345E+01,  9.530270169237731E-02,  5.035210854134478E+02,  1.509518238509254E+08, -3.980860854448623E-01,
2457987.270833333, A.D. 2017-Aug-21 18:30:00.0000,  1.289041997911662E+08, -7.855032247391999E+07,  5.444996018219739E+03,  1.443826005191991E+01,  2.445849889117279E+01,  9.530140093442263E-02,  5.035210057555069E+02,  1.509517999700756E+08, -3.979422428636034E-01,
2457987.271527778, A.D. 2017-Aug-21 18:31:00.0000,  1.289050660822410E+08, -7.854885496122858E+07,  5.450714063186198E+03,  1.443810910705427E+01,  2.445859082674722E+01,  9.530009747155788E-02,  5.035209261263544E+02,  1.509517760978562E+08, -3.977984026253423E-01,
2457987.272222222, A.D. 2017-Aug-21 18:32:00.0000,  1.289059323642593E+08, -7.854738744302033E+07,  5.456432029854506E+03,  1.443795817329469E+01,  2.445868278534848E+01,  9.529879130394292E-02,  5.035208465259898E+02,  1.509517522342672E+08, -3.976545647342545E-01,
2457987.272916667, A.D. 2017-Aug-21 18:33:00.0000,  1.289067986372220E+08, -7.854591991929388E+07,  5.462149918083102E+03,  1.443780725063598E+01,  2.445877476697832E+01,  9.529748243172520E-02,  5.035207669544123E+02,  1.509517283793084E+08, -3.975107291945270E-01,
2457987.273611111, A.D. 2017-Aug-21 18:34:00.0000,  1.289076649011296E+08, -7.854445239004783E+07,  5.467867727696896E+03,  1.443765633907292E+01,  2.445886677163850E+01,  9.529617085506104E-02,  5.035206874116215E+02,  1.509517045329797E+08, -3.973668960103608E-01,
2457987.274305556, A.D. 2017-Aug-21 18:35:00.0000,  1.289085311559829E+08, -7.854298485528083E+07,  5.473585458543152E+03,  1.443750543860033E+01,  2.445895879933073E+01,  9.529485657410319E-02,  5.035206078976170E+02,  1.509516806952808E+08, -3.972230651859348E-01,
2457987.275000000, A.D. 2017-Aug-21 18:36:00.0000,  1.289093974017825E+08, -7.854151731499146E+07,  5.479303110439330E+03,  1.443735454921298E+01,  2.445905085005679E+01,  9.529353958900266E-02,  5.035205284123986E+02,  1.509516568662118E+08, -3.970792367254388E-01,
2457987.275694444, A.D. 2017-Aug-21 18:37:00.0000,  1.289102636385290E+08, -7.854004976917836E+07,  5.485020683236420E+03,  1.443720367090570E+01,  2.445914292381841E+01,  9.529221989991399E-02,  5.035204489559653E+02,  1.509516330457724E+08, -3.969354106330630E-01,
2457987.276388889, A.D. 2017-Aug-21 18:38:00.0000,  1.289111298662232E+08, -7.853858221784014E+07,  5.490738176766783E+03,  1.443705280367326E+01,  2.445923502061732E+01,  9.529089750699526E-02,  5.035203695283171E+02,  1.509516092339625E+08, -3.967915869129939E-01,
2457987.277083333, A.D. 2017-Aug-21 18:39:00.0000,  1.289119960848657E+08, -7.853711466097541E+07,  5.496455590873957E+03,  1.443690194751048E+01,  2.445932714045528E+01,  9.528957241039215E-02,  5.035202901294532E+02,  1.509515854307819E+08, -3.966477655694091E-01,
2457987.277777778, A.D. 2017-Aug-21 18:40:00.0000,  1.289128622944571E+08, -7.853564709858280E+07,  5.502172925397754E+03,  1.443675110241215E+01,  2.445941928333401E+01,  9.528824461026275E-02,  5.035202107593732E+02,  1.509515616362305E+08, -3.965039466065127E-01,
2457987.278472222, A.D. 2017-Aug-21 18:41:00.0000,  1.289137284949982E+08, -7.853417953066096E+07,  5.507890180177987E+03,  1.443660026837306E+01,  2.445951144925526E+01,  9.528691410676338E-02,  5.035201314180768E+02,  1.509515378503083E+08, -3.963601300284834E-01,
2457987.279166667, A.D. 2017-Aug-21 18:42:00.0000,  1.289145946864896E+08, -7.853271195720845E+07,  5.513607355043292E+03,  1.443644944538803E+01,  2.445960363822076E+01,  9.528558090004324E-02,  5.035200521055634E+02,  1.509515140730149E+08, -3.962163158395020E-01,
2457987.279861111, A.D. 2017-Aug-21 18:43:00.0000,  1.289154608689319E+08, -7.853124437822391E+07,  5.519324449826032E+03,  1.443629863345183E+01,  2.445969585023225E+01,  9.528424499026045E-02,  5.035199728218325E+02,  1.509514903043503E+08, -3.960725040437520E-01,
2457987.280555556, A.D. 2017-Aug-21 18:44:00.0000,  1.289163270423258E+08, -7.852977679370594E+07,  5.525041464377195E+03,  1.443614783255928E+01,  2.445978808529145E+01,  9.528290637756598E-02,  5.035198935668835E+02,  1.509514665443144E+08, -3.959286946454171E-01,
2457987.281250000, A.D. 2017-Aug-21 18:45:00.0000,  1.289171932066720E+08, -7.852830920365319E+07,  5.530758398540318E+03,  1.443599704270517E+01,  2.445988034340012E+01,  9.528156506211438E-02,  5.035198143407160E+02,  1.509514427929069E+08, -3.957848876486983E-01,
2457987.281944444, A.D. 2017-Aug-21 18:46:00.0000,  1.289180593619711E+08, -7.852684160806428E+07,  5.536475252140313E+03,  1.443584626388429E+01,  2.445997262455997E+01,  9.528022104406020E-02,  5.035197351433297E+02,  1.509514190501278E+08, -3.956410830577635E-01,
2457987.282638889, A.D. 2017-Aug-21 18:47:00.0000,  1.289189255082239E+08, -7.852537400693780E+07,  5.542192025009543E+03,  1.443569549609144E+01,  2.446006492877273E+01,  9.527887432355620E-02,  5.035196559747241E+02,  1.509513953159769E+08, -3.954972808768009E-01,
2457987.283333333, A.D. 2017-Aug-21 18:48:00.0000,  1.289197916454309E+08, -7.852390640027237E+07,  5.547908717002720E+03,  1.443554473932143E+01,  2.446015725604013E+01,  9.527752490076757E-02,  5.035195768348985E+02,  1.509513715904541E+08, -3.953534811099819E-01,
2457987.284027778, A.D. 2017-Aug-21 18:49:00.0000,  1.289206577735928E+08, -7.852243878806663E+07,  5.553625327944756E+03,  1.443539399356904E+01,  2.446024960636392E+01,  9.527617277583289E-02,  5.035194977238525E+02,  1.509513478735591E+08, -3.952096837615120E-01,
2457987.284722222, A.D. 2017-Aug-21 18:50:00.0000,  1.289215238927103E+08, -7.852097117031914E+07,  5.559341857682914E+03,  1.443524325882908E+01,  2.446034197974580E+01,  9.527481794891557E-02,  5.035194186415856E+02,  1.509513241652919E+08, -3.950658888355529E-01,
2457987.285416667, A.D. 2017-Aug-21 18:51:00.0000,  1.289223900027841E+08, -7.851950354702859E+07,  5.565058306053281E+03,  1.443509253509633E+01,  2.446043437618750E+01,  9.527346042016838E-02,  5.035193395880974E+02,  1.509513004656524E+08, -3.949220963362928E-01,
2457987.286111111, A.D. 2017-Aug-21 18:52:00.0000,  1.289232561038148E+08, -7.851803591819355E+07,  5.570774672873318E+03,  1.443494182236561E+01,  2.446052679569075E+01,  9.527210018975296E-02,  5.035192605633874E+02,  1.509512767746404E+08, -3.947783062679123E-01,
2457987.286805556, A.D. 2017-Aug-21 18:53:00.0000,  1.289241221958030E+08, -7.851656828381264E+07,  5.576490958012640E+03,  1.443479112063168E+01,  2.446061923825726E+01,  9.527073725781676E-02,  5.035191815674549E+02,  1.509512530922556E+08, -3.946345186345951E-01,
2457987.287500000, A.D. 2017-Aug-21 18:54:00.0000,  1.289249882787495E+08, -7.851510064388449E+07,  5.582207161292434E+03,  1.443464042988938E+01,  2.446071170388878E+01,  9.526937162451254E-02,  5.035191026002998E+02,  1.509512294184981E+08, -3.944907334405108E-01,
2457987.288194444, A.D. 2017-Aug-21 18:55:00.0000,  1.289258543526548E+08, -7.851363299840771E+07,  5.587923282552510E+03,  1.443448975013348E+01,  2.446080419258701E+01,  9.526800329000373E-02,  5.035190236619213E+02,  1.509512057533675E+08, -3.943469506898524E-01,
2457987.288888889, A.D. 2017-Aug-21 18:56:00.0000,  1.289267204175197E+08, -7.851216534738092E+07,  5.593639321632683E+03,  1.443433908135879E+01,  2.446089670435366E+01,  9.526663225444132E-02,  5.035189447523190E+02,  1.509511820968639E+08, -3.942031703867877E-01,
2457987.289583333, A.D. 2017-Aug-21 18:57:00.0000,  1.289275864733448E+08, -7.851069769080272E+07,  5.599355278369039E+03,  1.443418842356009E+01,  2.446098923919047E+01,  9.526525851798162E-02,  5.035188658714925E+02,  1.509511584489870E+08, -3.940593925355021E-01,
2457987.290277778, A.D. 2017-Aug-21 18:58:00.0000,  1.289284525201308E+08, -7.850923002867176E+07,  5.605071152608842E+03,  1.443403777673217E+01,  2.446108179709915E+01,  9.526388208077385E-02,  5.035187870194413E+02,  1.509511348097368E+08, -3.939156171401776E-01,
2457987.290972222, A.D. 2017-Aug-21 18:59:00.0000,  1.289293185578782E+08, -7.850776236098661E+07,  5.610786944162101E+03,  1.443388714086986E+01,  2.446117437808140E+01,  9.526250294298499E-02,  5.035187081961647E+02,  1.509511111791129E+08, -3.937718442049759E-01,
2457987.291666667, A.D. 2017-Aug-21 19:00:00.0000,  1.289301845865879E+08, -7.850629468774593E+07,  5.616502652905881E+03,  1.443373651596792E+01,  2.446126698213896E+01,  9.526112110476781E-02,  5.035186294016624E+02,  1.509510875571154E+08, -3.936280737340931E-01,
2457987.292361111, A.D. 2017-Aug-21 19:01:00.0000,  1.289310506062603E+08, -7.850482700894830E+07,  5.622218278642744E+03,  1.443358590202116E+01,  2.446135960927352E+01,  9.525973656626796E-02,  5.035185506359338E+02,  1.509510639437441E+08, -3.934843057316926E-01,
2457987.293055556, A.D. 2017-Aug-21 19:02:00.0000,  1.289319166168963E+08, -7.850335932459237E+07,  5.627933821234852E+03,  1.443343529902437E+01,  2.446145225948680E+01,  9.525834932765598E-02,  5.035184718989786E+02,  1.509510403389987E+08, -3.933405402019596E-01,
2457987.293750000, A.D. 2017-Aug-21 19:03:00.0000,  1.289327826184964E+08, -7.850189163467671E+07,  5.633649280518293E+03,  1.443328470697236E+01,  2.446154493278052E+01,  9.525695938907752E-02,  5.035183931907960E+02,  1.509510167428792E+08, -3.931967771490635E-01,
2457987.294444445, A.D. 2017-Aug-21 19:04:00.0000,  1.289336486110614E+08, -7.850042393919995E+07,  5.639364656310529E+03,  1.443313412585990E+01,  2.446163762915637E+01,  9.525556675069424E-02,  5.035183145113857E+02,  1.509509931553854E+08, -3.930530165771770E-01,
2457987.295138889, A.D. 2017-Aug-21 19:05:00.0000,  1.289345145945918E+08, -7.849895623816073E+07,  5.645079948462546E+03,  1.443298355568181E+01,  2.446173034861608E+01,  9.525417141265713E-02,  5.035182358607472E+02,  1.509509695765171E+08, -3.929092584904870E-01,
2457987.295833333, A.D. 2017-Aug-21 19:06:00.0000,  1.289353805690883E+08, -7.849748853155766E+07,  5.650795156829059E+03,  1.443283299643287E+01,  2.446182309116134E+01,  9.525277337512605E-02,  5.035181572388800E+02,  1.509509460062743E+08, -3.927655028931595E-01,
2457987.296527778, A.D. 2017-Aug-21 19:07:00.0000,  1.289362465345516E+08, -7.849602081938934E+07,  5.656510281220078E+03,  1.443268244810788E+01,  2.446191585679386E+01,  9.525137263826089E-02,  5.035180786457835E+02,  1.509509224446567E+08, -3.926217497893675E-01,
2457987.297222222, A.D. 2017-Aug-21 19:08:00.0000,  1.289371124909823E+08, -7.849455310165438E+07,  5.662225321486592E+03,  1.443253191070163E+01,  2.446200864551535E+01,  9.524996920221263E-02,  5.035180000814573E+02,  1.509508988916643E+08, -3.924779991832851E-01,
2457987.297916667, A.D. 2017-Aug-21 19:09:00.0000,  1.289379784383811E+08, -7.849308537835142E+07,  5.667940277468413E+03,  1.443238138420891E+01,  2.446210145732752E+01,  9.524856306713581E-02,  5.035179215459009E+02,  1.509508753472968E+08, -3.923342510790975E-01,
2457987.298611111, A.D. 2017-Aug-21 19:10:00.0000,  1.289388443767486E+08, -7.849161764947903E+07,  5.673655148994178E+03,  1.443223086862452E+01,  2.446219429223204E+01,  9.524715423319563E-02,  5.035178430391138E+02,  1.509508518115541E+08, -3.921905054809522E-01,
2457987.299305555, A.D. 2017-Aug-21 19:11:00.0000,  1.289397103060855E+08, -7.849014991503589E+07,  5.679369935929775E+03,  1.443208036394326E+01,  2.446228715023065E+01,  9.524574270054131E-02,  5.035177645610954E+02,  1.509508282844361E+08, -3.920467623930503E-01,
2457987.300000000, A.D. 2017-Aug-21 19:12:00.0000,  1.289405762263925E+08, -7.848868217502056E+07,  5.685084638070315E+03,  1.443192987015992E+01,  2.446238003132503E+01,  9.524432846933450E-02,  5.035176861118454E+02,  1.509508047659426E+08, -3.919030218195469E-01,
2457987.300694444, A.D. 2017-Aug-21 19:13:00.0000,  1.289414421376702E+08, -7.848721442943166E+07,  5.690799255285412E+03,  1.443177938726929E+01,  2.446247293551687E+01,  9.524291153972975E-02,  5.035176076913630E+02,  1.509507812560734E+08, -3.917592837646101E-01,
2457987.301388889, A.D. 2017-Aug-21 19:14:00.0000,  1.289423080399192E+08, -7.848574667826784E+07,  5.696513787407428E+03,  1.443162891526616E+01,  2.446256586280789E+01,  9.524149191188336E-02,  5.035175292996480E+02,  1.509507577548285E+08, -3.916155482324234E-01,
2457987.302083333, A.D. 2017-Aug-21 19:15:00.0000,  1.289431739331402E+08, -7.848427892152767E+07,  5.702228234261274E+03,  1.443147845414533E+01,  2.446265881319977E+01,  9.524006958595876E-02,  5.035174509366996E+02,  1.509507342622076E+08, -3.914718152271455E-01,
2457987.302777778, A.D. 2017-Aug-21 19:16:00.0000,  1.289440398173339E+08, -7.848281115920979E+07,  5.707942595701665E+03,  1.443132800390159E+01,  2.446275178669420E+01,  9.523864456210340E-02,  5.035173726025176E+02,  1.509507107782106E+08, -3.913280847529536E-01,
2457987.303472222, A.D. 2017-Aug-21 19:17:00.0000,  1.289449056925009E+08, -7.848134339131281E+07,  5.713656871557236E+03,  1.443117756452974E+01,  2.446284478329289E+01,  9.523721684048070E-02,  5.035172942971012E+02,  1.509506873028374E+08, -3.911843568140188E-01,
2457987.304166667, A.D. 2017-Aug-21 19:18:00.0000,  1.289457715586419E+08, -7.847987561783534E+07,  5.719371061675251E+03,  1.443102713602456E+01,  2.446293780299752E+01,  9.523578642124875E-02,  5.035172160204501E+02,  1.509506638360877E+08, -3.910406314145012E-01,
2457987.304861111, A.D. 2017-Aug-21 19:19:00.0000,  1.289466374157574E+08, -7.847840783877598E+07,  5.725085165873170E+03,  1.443087671838085E+01,  2.446303084580978E+01,  9.523435330456387E-02,  5.035171377725638E+02,  1.509506403779615E+08, -3.908969085585718E-01,
2457987.305555556, A.D. 2017-Aug-21 19:20:00.0000,  1.289475032638483E+08, -7.847694005413336E+07,  5.730799184001982E+03,  1.443072631159341E+01,  2.446312391173137E+01,  9.523291749058238E-02,  5.035170595534416E+02,  1.509506169284586E+08, -3.907531882504034E-01,
2457987.306250000, A.D. 2017-Aug-21 19:21:00.0000,  1.289483691029150E+08, -7.847547226390609E+07,  5.736513115908951E+03,  1.443057591565703E+01,  2.446321700076398E+01,  9.523147897946593E-02,  5.035169813630832E+02,  1.509505934875789E+08, -3.906094704941606E-01,
2457987.306944444, A.D. 2017-Aug-21 19:22:00.0000,  1.289492349329584E+08, -7.847400446809281E+07,  5.742226961430162E+03,  1.443042553056649E+01,  2.446331011290928E+01,  9.523003777136374E-02,  5.035169032014879E+02,  1.509505700553221E+08, -3.904657552940209E-01,
2457987.307638889, A.D. 2017-Aug-21 19:23:00.0000,  1.289501007539789E+08, -7.847253666669208E+07,  5.747940720390528E+03,  1.443027515631660E+01,  2.446340324816897E+01,  9.522859386644456E-02,  5.035168250686554E+02,  1.509505466316882E+08, -3.903220426541221E-01,
2457987.308333333, A.D. 2017-Aug-21 19:24:00.0000,  1.289509665659773E+08, -7.847106885970257E+07,  5.753654392648488E+03,  1.443012479290213E+01,  2.446349640654473E+01,  9.522714726486115E-02,  5.035167469645850E+02,  1.509505232166770E+08, -3.901783325786671E-01,
2457987.309027778, A.D. 2017-Aug-21 19:25:00.0000,  1.289518323689543E+08, -7.846960104712284E+07,  5.759367978014052E+03,  1.442997444031789E+01,  2.446358958803825E+01,  9.522569796677161E-02,  5.035166688892763E+02,  1.509504998102882E+08, -3.900346250717968E-01,
2457987.309722222, A.D. 2017-Aug-21 19:26:00.0000,  1.289526981629104E+08, -7.846813322895154E+07,  5.765081476345658E+03,  1.442982409855867E+01,  2.446368279265120E+01,  9.522424597233758E-02,  5.035165908427287E+02,  1.509504764125219E+08, -3.898909201376838E-01,
2457987.310416667, A.D. 2017-Aug-21 19:27:00.0000,  1.289535639478463E+08, -7.846666540518726E+07,  5.770794887475669E+03,  1.442967376761926E+01,  2.446377602038527E+01,  9.522279128171007E-02,  5.035165128249416E+02,  1.509504530233777E+08, -3.897472177804981E-01,
2457987.311111111, A.D. 2017-Aug-21 19:28:00.0000,  1.289544297237627E+08, -7.846519757582864E+07,  5.776508211247623E+03,  1.442952344749444E+01,  2.446386927124214E+01,  9.522133389505605E-02,  5.035164348359148E+02,  1.509504296428557E+08, -3.896035180043975E-01,
2457987.311805556, A.D. 2017-Aug-21 19:29:00.0000,  1.289552954906603E+08, -7.846372974087425E+07,  5.782221447486430E+03,  1.442937313817902E+01,  2.446396254522349E+01,  9.521987381253005E-02,  5.035163568756475E+02,  1.509504062709556E+08, -3.894598208135455E-01,
2457987.312500000, A.D. 2017-Aug-21 19:30:00.0000,  1.289561612485395E+08, -7.846226190032274E+07,  5.787934596050531E+03,  1.442922283966779E+01,  2.446405584233100E+01,  9.521841103428841E-02,  5.035162789441392E+02,  1.509503829076771E+08, -3.893161262121055E-01,
2457987.313194444, A.D. 2017-Aug-21 19:31:00.0000,  1.289570269974012E+08, -7.846079405417272E+07,  5.793647656761110E+03,  1.442907255195553E+01,  2.446414916256633E+01,  9.521694556049631E-02,  5.035162010413896E+02,  1.509503595530204E+08, -3.891724342042466E-01,
2457987.313888889, A.D. 2017-Aug-21 19:32:00.0000,  1.289578927372460E+08, -7.845932620242278E+07,  5.799360629465431E+03,  1.442892227503703E+01,  2.446424250593116E+01,  9.521547739130831E-02,  5.035161231673981E+02,  1.509503362069850E+08, -3.890287447941214E-01,
2457987.314583333, A.D. 2017-Aug-21 19:33:00.0000,  1.289587584680745E+08, -7.845785834507154E+07,  5.805073513992131E+03,  1.442877200890710E+01,  2.446433587242719E+01,  9.521400652688250E-02,  5.035160453221641E+02,  1.509503128695709E+08, -3.888850579859038E-01,
2457987.315277778, A.D. 2017-Aug-21 19:34:00.0000,  1.289596241898873E+08, -7.845639048211762E+07,  5.810786310195923E+03,  1.442862175356051E+01,  2.446442926205606E+01,  9.521253296738408E-02,  5.035159675056869E+02,  1.509502895407780E+08, -3.887413737837430E-01,
2457987.315972222, A.D. 2017-Aug-21 19:35:00.0000,  1.289604899026851E+08, -7.845492261355962E+07,  5.816499017890543E+03,  1.442847150899206E+01,  2.446452267481946E+01,  9.521105671296404E-02,  5.035158897179663E+02,  1.509502662206060E+08, -3.885976921918085E-01,
2457987.316666667, A.D. 2017-Aug-21 19:36:00.0000,  1.289613556064686E+08, -7.845345473939618E+07,  5.822211636941880E+03,  1.442832127519654E+01,  2.446461611071905E+01,  9.520957776378580E-02,  5.035158119590017E+02,  1.509502429090549E+08, -3.884540132142680E-01,
